 time            v(inp)          v(inn)          v(out)         
 1.79862800e-02 -8.60985717e-05  8.60985717e-05 -8.14276570e-01 
 1.79872800e-02 -7.98370599e-05  7.98370599e-05 -7.94884051e-01 
 1.79882800e-02 -7.35723963e-05  7.35723963e-05 -7.74755381e-01 
 1.79892800e-02 -6.73048282e-05  6.73048282e-05 -7.55344603e-01 
 1.79902800e-02 -6.10346030e-05  6.10346030e-05 -7.35344027e-01 
 1.79912800e-02 -5.47619682e-05  5.47619682e-05 -7.15932959e-01 
 1.79922800e-02 -4.84871715e-05  4.84871715e-05 -6.96050424e-01 
 1.79932800e-02 -4.22104607e-05  4.22104607e-05 -6.76654092e-01 
 1.79942800e-02 -3.59320834e-05  3.59320834e-05 -6.56882082e-01 
 1.79952800e-02 -2.96522876e-05  2.96522876e-05 -6.37513142e-01 
 1.79962800e-02 -2.33713212e-05  2.33713212e-05 -6.17846168e-01 
 1.79972800e-02 -1.70894321e-05  1.70894321e-05 -5.98515364e-01 
 1.79982800e-02 -1.08068684e-05  1.08068684e-05 -5.78949551e-01 
 1.79992800e-02 -4.52387801e-06  4.52387801e-06 -5.59666082e-01 
 1.80002800e-02  1.75929096e-06 -1.75929096e-06 -5.40198843e-01 
 1.80012800e-02  8.04239048e-06 -8.04239048e-06 -5.20970654e-01 
 1.80022800e-02  1.43251725e-05 -1.43251725e-05 -5.01600427e-01 
 1.80032800e-02  2.06073890e-05 -2.06073890e-05 -4.82434448e-01 
 1.80042800e-02  2.68887919e-05 -2.68887919e-05 -4.63160483e-01 
 1.80052800e-02  3.31691333e-05 -3.31691333e-05 -4.44062814e-01 
 1.80062800e-02  3.94481653e-05 -3.94481653e-05 -4.24885004e-01 
 1.80072800e-02  4.57256399e-05 -4.57256399e-05 -4.05861070e-01 
 1.80082800e-02  5.20013093e-05 -5.20013093e-05 -3.86779819e-01 
 1.80092800e-02  5.82749258e-05 -5.82749258e-05 -3.67834486e-01 
 1.80102800e-02  6.45462418e-05 -6.45462418e-05 -3.48850595e-01 
 1.80112800e-02  7.08150095e-05 -7.08150095e-05 -3.29988272e-01 
 1.80122800e-02  7.70809816e-05 -7.70809816e-05 -3.11102857e-01 
 1.80132800e-02  8.33439107e-05 -8.33439107e-05 -2.92327574e-01 
 1.80142800e-02  8.96035495e-05 -8.96035495e-05 -2.73541990e-01 
 1.80152800e-02  9.58596508e-05 -9.58596508e-05 -2.54857458e-01 
 1.80162800e-02  1.02111968e-04 -1.02111968e-04 -2.36173247e-01 
 1.80172800e-02  1.08360254e-04 -1.08360254e-04 -2.17582912e-01 
 1.80182800e-02  1.14604262e-04 -1.14604262e-04 -1.99001755e-01 
 1.80192800e-02  1.20843745e-04 -1.20843745e-04 -1.80508839e-01 
 1.80202800e-02  1.27078458e-04 -1.27078458e-04 -1.62032519e-01 
 1.80212800e-02  1.33308154e-04 -1.33308154e-04 -1.43640052e-01 
 1.80222800e-02  1.39532587e-04 -1.39532587e-04 -1.25270425e-01 
 1.80232800e-02  1.45751512e-04 -1.45751512e-04 -1.06981271e-01 
 1.80242800e-02  1.51964683e-04 -1.51964683e-04 -8.87202462e-02 
 1.80252800e-02  1.58171854e-04 -1.58171854e-04 -7.05371262e-02 
 1.80262800e-02  1.64372781e-04 -1.64372781e-04 -5.23866402e-02 
 1.80272800e-02  1.70567219e-04 -1.70567219e-04 -3.43121493e-02 
 1.80282800e-02  1.76754923e-04 -1.76754923e-04 -1.62741555e-02 
 1.80292800e-02  1.82935649e-04 -1.82935649e-04  1.68922272e-03 
 1.80302800e-02  1.89109154e-04 -1.89109154e-04  1.96127681e-02 
 1.80312800e-02  1.95275192e-04 -1.95275192e-04  3.74626499e-02 
 1.80322800e-02  2.01433522e-04 -2.01433522e-04  5.52697975e-02 
 1.80332800e-02  2.07583899e-04 -2.07583899e-04  7.30038897e-02 
 1.80342800e-02  2.13726081e-04 -2.13726081e-04  9.06927050e-02 
 1.80352800e-02  2.19859825e-04 -2.19859825e-04  1.08308797e-01 
 1.80362800e-02  2.25984890e-04 -2.25984890e-04  1.25877367e-01 
 1.80372800e-02  2.32101034e-04 -2.32101034e-04  1.43373324e-01 
 1.80382800e-02  2.38208014e-04 -2.38208014e-04  1.60819760e-01 
 1.80392800e-02  2.44305590e-04 -2.44305590e-04  1.78193520e-01 
 1.80402800e-02  2.50393522e-04 -2.50393522e-04  1.95515966e-01 
 1.80412800e-02  2.56471568e-04 -2.56471568e-04  2.12765531e-01 
 1.80422800e-02  2.62539490e-04 -2.62539490e-04  2.29962163e-01 
 1.80432800e-02  2.68597047e-04 -2.68597047e-04  2.47085599e-01 
 1.80442800e-02  2.74644000e-04 -2.74644000e-04  2.64154629e-01 
 1.80452800e-02  2.80680110e-04 -2.80680110e-04  2.81150062e-01 
 1.80462800e-02  2.86705140e-04 -2.86705140e-04  2.98089739e-01 
 1.80472800e-02  2.92718851e-04 -2.92718851e-04  3.14955354e-01 
 1.80482800e-02  2.98721006e-04 -2.98721006e-04  3.31763966e-01 
 1.80492800e-02  3.04711369e-04 -3.04711369e-04  3.48498000e-01 
 1.80502800e-02  3.10689701e-04 -3.10689701e-04  3.65173876e-01 
 1.80512800e-02  3.16655768e-04 -3.16655768e-04  3.81774620e-01 
 1.80522800e-02  3.22609335e-04 -3.22609335e-04  3.98316130e-01 
 1.80532800e-02  3.28550165e-04 -3.28550165e-04  4.14781926e-01 
 1.80542800e-02  3.34478024e-04 -3.34478024e-04  4.31187480e-01 
 1.80552800e-02  3.40392679e-04 -3.40392679e-04  4.47516722e-01 
 1.80562800e-02  3.46293896e-04 -3.46293896e-04  4.63784772e-01 
 1.80572800e-02  3.52181441e-04 -3.52181441e-04  4.79975901e-01 
 1.80582800e-02  3.58055084e-04 -3.58055084e-04  4.96104940e-01 
 1.80592800e-02  3.63914590e-04 -3.63914590e-04  5.12156444e-01 
 1.80602800e-02  3.69759730e-04 -3.69759730e-04  5.28145008e-01 
 1.80612800e-02  3.75590273e-04 -3.75590273e-04  5.44055421e-01 
 1.80622800e-02  3.81405988e-04 -3.81405988e-04  5.59902087e-01 
 1.80632800e-02  3.87206645e-04 -3.87206645e-04  5.75669989e-01 
 1.80642800e-02  3.92992017e-04 -3.92992017e-04  5.91373375e-01 
 1.80652800e-02  3.98761873e-04 -3.98761873e-04  6.06997390e-01 
 1.80662800e-02  4.04515988e-04 -4.04515988e-04  6.22556154e-01 
 1.80672800e-02  4.10254132e-04 -4.10254132e-04  6.38034949e-01 
 1.80682800e-02  4.15976081e-04 -4.15976081e-04  6.53447791e-01 
 1.80692800e-02  4.21681607e-04 -4.21681607e-04  6.68780076e-01 
 1.80702800e-02  4.27370487e-04 -4.27370487e-04  6.84045734e-01 
 1.80712800e-02  4.33042494e-04 -4.33042494e-04  6.99230259e-01 
 1.80722800e-02  4.38697406e-04 -4.38697406e-04  7.14347513e-01 
 1.80732800e-02  4.44334998e-04 -4.44334998e-04  7.26218021e-01 
 1.80742800e-02  4.49955049e-04 -4.49955049e-04  7.31753882e-01 
 1.80752800e-02  4.55557337e-04 -4.55557337e-04  7.36085504e-01 
 1.80762800e-02  4.61141640e-04 -4.61141640e-04  7.39678815e-01 
 1.80772800e-02  4.66707738e-04 -4.66707738e-04  7.42747984e-01 
 1.80782800e-02  4.72255411e-04 -4.72255411e-04  7.45527188e-01 
 1.80792800e-02  4.77784440e-04 -4.77784440e-04  7.48009051e-01 
 1.80802800e-02  4.83294607e-04 -4.83294607e-04  7.50324766e-01 
 1.80812800e-02  4.88785694e-04 -4.88785694e-04  7.52440567e-01 
 1.80822800e-02  4.94257485e-04 -4.94257485e-04  7.54448471e-01 
 1.80832800e-02  4.99709764e-04 -4.99709764e-04  7.56309046e-01 
 1.80842800e-02  5.05142315e-04 -5.05142315e-04  7.58093585e-01 
 1.80852800e-02  5.10554924e-04 -5.10554924e-04  7.59763064e-01 
 1.80862800e-02  5.15947377e-04 -5.15947377e-04  7.61375937e-01 
 1.80872800e-02  5.21319461e-04 -5.21319461e-04  7.62895328e-01 
 1.80882800e-02  5.26670964e-04 -5.26670964e-04  7.64370876e-01 
 1.80892800e-02  5.32001675e-04 -5.32001675e-04  7.65768267e-01 
 1.80902800e-02  5.37311384e-04 -5.37311384e-04  7.67130668e-01 
 1.80912800e-02  5.42599881e-04 -5.42599881e-04  7.68426293e-01 
 1.80922800e-02  5.47866957e-04 -5.47866957e-04  7.69693325e-01 
 1.80932800e-02  5.53112404e-04 -5.53112404e-04  7.70902332e-01 
 1.80942800e-02  5.58336015e-04 -5.58336015e-04  7.72087519e-01 
 1.80952800e-02  5.63537583e-04 -5.63537583e-04  7.73221594e-01 
 1.80962800e-02  5.68716905e-04 -5.68716905e-04  7.74335508e-01 
 1.80972800e-02  5.73873774e-04 -5.73873774e-04  7.75403891e-01 
 1.80982800e-02  5.79007988e-04 -5.79007988e-04  7.76454978e-01 
 1.80992800e-02  5.84119343e-04 -5.84119343e-04  7.77465124e-01 
 1.81002800e-02  5.89207639e-04 -5.89207639e-04  7.78460260e-01 
 1.81012800e-02  5.94272674e-04 -5.94272674e-04  7.79418288e-01 
 1.81022800e-02  5.99314247e-04 -5.99314247e-04  7.80363158e-01 
 1.81032800e-02  6.04332161e-04 -6.04332161e-04  7.81274162e-01 
 1.81042800e-02  6.09326217e-04 -6.09326217e-04  7.82173529e-01 
 1.81052800e-02  6.14296218e-04 -6.14296218e-04  7.83041804e-01 
 1.81062800e-02  6.19241967e-04 -6.19241967e-04  7.83899707e-01 
 1.81072800e-02  6.24163270e-04 -6.24163270e-04  7.84728913e-01 
 1.81082800e-02  6.29059932e-04 -6.29059932e-04  7.85548810e-01 
 1.81092800e-02  6.33931759e-04 -6.33931759e-04  7.86342096e-01 
 1.81102800e-02  6.38778560e-04 -6.38778560e-04  7.87126975e-01 
 1.81112800e-02  6.43600143e-04 -6.43600143e-04  7.87887074e-01 
 1.81122800e-02  6.48396318e-04 -6.48396318e-04  7.88639539e-01 
 1.81132800e-02  6.53166896e-04 -6.53166896e-04  7.89368840e-01 
 1.81142800e-02  6.57911687e-04 -6.57911687e-04  7.90091172e-01 
 1.81152800e-02  6.62630506e-04 -6.62630506e-04  7.90791778e-01 
 1.81162800e-02  6.67323164e-04 -6.67323164e-04  7.91485993e-01 
 1.81172800e-02  6.71989478e-04 -6.71989478e-04  7.92159767e-01 
 1.81182800e-02  6.76629263e-04 -6.76629263e-04  7.92827655e-01 
 1.81192800e-02  6.81242336e-04 -6.81242336e-04  7.93476254e-01 
 1.81202800e-02  6.85828514e-04 -6.85828514e-04  7.94119412e-01 
 1.81212800e-02  6.90387618e-04 -6.90387618e-04  7.94744321e-01 
 1.81222800e-02  6.94919466e-04 -6.94919466e-04  7.95364182e-01 
 1.81232800e-02  6.99423879e-04 -6.99423879e-04  7.95966735e-01 
 1.81242800e-02  7.03900681e-04 -7.03900681e-04  7.96564588e-01 
 1.81252800e-02  7.08349693e-04 -7.08349693e-04  7.97145989e-01 
 1.81262800e-02  7.12770742e-04 -7.12770742e-04  7.97723003e-01 
 1.81272800e-02  7.17163651e-04 -7.17163651e-04  7.98284343e-01 
 1.81282800e-02  7.21528248e-04 -7.21528248e-04  7.98841576e-01 
 1.81292800e-02  7.25864360e-04 -7.25864360e-04  7.99383849e-01 
 1.81302800e-02  7.30171817e-04 -7.30171817e-04  7.99922267e-01 
 1.81312800e-02  7.34450447e-04 -7.34450447e-04  8.00446378e-01 
 1.81322800e-02  7.38700083e-04 -7.38700083e-04  8.00966861e-01 
 1.81332800e-02  7.42920556e-04 -7.42920556e-04  8.01473639e-01 
 1.81342800e-02  7.47111700e-04 -7.47111700e-04  8.01976996e-01 
 1.81352800e-02  7.51273349e-04 -7.51273349e-04  8.02467203e-01 
 1.81362800e-02  7.55405339e-04 -7.55405339e-04  8.02954176e-01 
 1.81372800e-02  7.59507507e-04 -7.59507507e-04  8.03428510e-01 
 1.81382800e-02  7.63579691e-04 -7.63579691e-04  8.03899783e-01 
 1.81392800e-02  7.67621730e-04 -7.67621730e-04  8.04358892e-01 
 1.81402800e-02  7.71633465e-04 -7.71633465e-04  8.04815096e-01 
 1.81412800e-02  7.75614737e-04 -7.75614737e-04  8.05259575e-01 
 1.81422800e-02  7.79565389e-04 -7.79565389e-04  8.05701295e-01 
 1.81432800e-02  7.83485265e-04 -7.83485265e-04  8.06131699e-01 
 1.81442800e-02  7.87374210e-04 -7.87374210e-04  8.06559476e-01 
 1.81452800e-02  7.91232071e-04 -7.91232071e-04  8.06976317e-01 
 1.81462800e-02  7.95058696e-04 -7.95058696e-04  8.07390655e-01 
 1.81472800e-02  7.98853933e-04 -7.98853933e-04  8.07794411e-01 
 1.81482800e-02  8.02617633e-04 -8.02617633e-04  8.08195777e-01 
 1.81492800e-02  8.06349647e-04 -8.06349647e-04  8.08586894e-01 
 1.81502800e-02  8.10049828e-04 -8.10049828e-04  8.08975725e-01 
 1.81512800e-02  8.13718029e-04 -8.13718029e-04  8.09354616e-01 
 1.81522800e-02  8.17354106e-04 -8.17354106e-04  8.09731321e-01 
 1.81532800e-02  8.20957915e-04 -8.20957915e-04  8.10098375e-01 
 1.81542800e-02  8.24529314e-04 -8.24529314e-04  8.10463333e-01 
 1.81552800e-02  8.28068163e-04 -8.28068163e-04  8.10818913e-01 
 1.81562800e-02  8.31574320e-04 -8.31574320e-04  8.11172482e-01 
 1.81572800e-02  8.35047648e-04 -8.35047648e-04  8.11516928e-01 
 1.81582800e-02  8.38488011e-04 -8.38488011e-04  8.11859442e-01 
 1.81592800e-02  8.41895271e-04 -8.41895271e-04  8.12193073e-01 
 1.81602800e-02  8.45269294e-04 -8.45269294e-04  8.12524846e-01 
 1.81612800e-02  8.48609948e-04 -8.48609948e-04  8.12847961e-01 
 1.81622800e-02  8.51917100e-04 -8.51917100e-04  8.13169288e-01 
 1.81632800e-02  8.55190620e-04 -8.55190620e-04  8.13482169e-01 
 1.81642800e-02  8.58430378e-04 -8.58430378e-04  8.13793326e-01 
 1.81652800e-02  8.61636247e-04 -8.61636247e-04  8.14096239e-01 
 1.81662800e-02  8.64808100e-04 -8.64808100e-04  8.14397488e-01 
 1.81672800e-02  8.67945812e-04 -8.67945812e-04  8.14690681e-01 
 1.81682800e-02  8.71049259e-04 -8.71049259e-04  8.14982268e-01 
 1.81692800e-02  8.74118318e-04 -8.74118318e-04  8.15265977e-01 
 1.81702800e-02  8.77152869e-04 -8.77152869e-04  8.15548134e-01 
 1.81712800e-02  8.80152791e-04 -8.80152791e-04  8.15822580e-01 
 1.81722800e-02  8.83117966e-04 -8.83117966e-04  8.16095526e-01 
 1.81732800e-02  8.86048277e-04 -8.86048277e-04  8.16360919e-01 
 1.81742800e-02  8.88943609e-04 -8.88943609e-04  8.16624860e-01 
 1.81752800e-02  8.91803847e-04 -8.91803847e-04  8.16881398e-01 
 1.81762800e-02  8.94628877e-04 -8.94628877e-04  8.17136528e-01 
 1.81772800e-02  8.97418590e-04 -8.97418590e-04  8.17384398e-01 
 1.81782800e-02  9.00172874e-04 -9.00172874e-04  8.17630902e-01 
 1.81792800e-02  9.02891620e-04 -9.02891620e-04  8.17870280e-01 
 1.81802800e-02  9.05574722e-04 -9.05574722e-04  8.18108333e-01 
 1.81812800e-02  9.08222073e-04 -9.08222073e-04  8.18339387e-01 
 1.81822800e-02  9.10833569e-04 -9.10833569e-04  8.18569152e-01 
 1.81832800e-02  9.13409108e-04 -9.13409108e-04  8.18792039e-01 
 1.81842800e-02  9.15948586e-04 -9.15948586e-04  8.19013674e-01 
 1.81852800e-02  9.18451904e-04 -9.18451904e-04  8.19228544e-01 
 1.81862800e-02  9.20918963e-04 -9.20918963e-04  8.19442195e-01 
 1.81872800e-02  9.23349666e-04 -9.23349666e-04  8.19649189e-01 
 1.81882800e-02  9.25743917e-04 -9.25743917e-04  8.19854996e-01 
 1.81892800e-02  9.28101621e-04 -9.28101621e-04  8.20054248e-01 
 1.81902800e-02  9.30422685e-04 -9.30422685e-04  8.20252343e-01 
 1.81912800e-02  9.32707018e-04 -9.32707018e-04  8.20443980e-01 
 1.81922800e-02  9.34954529e-04 -9.34954529e-04  8.20634487e-01 
 1.81932800e-02  9.37165129e-04 -9.37165129e-04  8.20818629e-01 
 1.81942800e-02  9.39338732e-04 -9.39338732e-04  8.21001667e-01 
 1.81952800e-02  9.41475251e-04 -9.41475251e-04  8.21178426e-01 
 1.81962800e-02  9.43574603e-04 -9.43574603e-04  8.21354107e-01 
 1.81972800e-02  9.45636704e-04 -9.45636704e-04  8.21523592e-01 
 1.81982800e-02  9.47661473e-04 -9.47661473e-04  8.21692020e-01 
 1.81992800e-02  9.49648829e-04 -9.49648829e-04  8.21854331e-01 
 1.82002800e-02  9.51598695e-04 -9.51598695e-04  8.22015608e-01 
 1.82012800e-02  9.53510994e-04 -9.53510994e-04  8.22170841e-01 
 1.82022800e-02  9.55385650e-04 -9.55385650e-04  8.22325060e-01 
 1.82032800e-02  9.57222588e-04 -9.57222588e-04  8.22473305e-01 
 1.82042800e-02  9.59021737e-04 -9.59021737e-04  8.22620555e-01 
 1.82052800e-02  9.60783026e-04 -9.60783026e-04  8.22761897e-01 
 1.82062800e-02  9.62506385e-04 -9.62506385e-04  8.22902262e-01 
 1.82072800e-02  9.64191745e-04 -9.64191745e-04  8.23036782e-01 
 1.82082800e-02  9.65839041e-04 -9.65839041e-04  8.23170341e-01 
 1.82092800e-02  9.67448207e-04 -9.67448207e-04  8.23298114e-01 
 1.82102800e-02  9.69019180e-04 -9.69019180e-04  8.23424941e-01 
 1.82112800e-02  9.70551898e-04 -9.70551898e-04  8.23546038e-01 
 1.82122800e-02  9.72046300e-04 -9.72046300e-04  8.23666204e-01 
 1.82132800e-02  9.73502327e-04 -9.73502327e-04  8.23780691e-01 
 1.82142800e-02  9.74919922e-04 -9.74919922e-04  8.23894260e-01 
 1.82152800e-02  9.76299029e-04 -9.76299029e-04  8.24002200e-01 
 1.82162800e-02  9.77639593e-04 -9.77639593e-04  8.24109233e-01 
 1.82172800e-02  9.78941562e-04 -9.78941562e-04  8.24210684e-01 
 1.82182800e-02  9.80204884e-04 -9.80204884e-04  8.24311240e-01 
 1.82192800e-02  9.81429509e-04 -9.81429509e-04  8.24406257e-01 
 1.82202800e-02  9.82615389e-04 -9.82615389e-04  8.24500387e-01 
 1.82212800e-02  9.83762477e-04 -9.83762477e-04  8.24589020e-01 
 1.82222800e-02  9.84870727e-04 -9.84870727e-04  8.24676775e-01 
 1.82232800e-02  9.85940097e-04 -9.85940097e-04  8.24759070e-01 
 1.82242800e-02  9.86970543e-04 -9.86970543e-04  8.24840496e-01 
 1.82252800e-02  9.87962026e-04 -9.87962026e-04  8.24916497e-01 
 1.82262800e-02  9.88914505e-04 -9.88914505e-04  8.24991634e-01 
 1.82272800e-02  9.89827944e-04 -9.89827944e-04  8.25061381e-01 
 1.82282800e-02  9.90702306e-04 -9.90702306e-04  8.25130269e-01 
 1.82292800e-02  9.91537557e-04 -9.91537557e-04  8.25193797e-01 
 1.82302800e-02  9.92333664e-04 -9.92333664e-04  8.25256472e-01 
 1.82312800e-02  9.93090595e-04 -9.93090595e-04  8.25313814e-01 
 1.82322800e-02  9.93808320e-04 -9.93808320e-04  8.25370307e-01 
 1.82332800e-02  9.94486812e-04 -9.94486812e-04  8.25421492e-01 
 1.82342800e-02  9.95126043e-04 -9.95126043e-04  8.25471831e-01 
 1.82352800e-02  9.95725988e-04 -9.95725988e-04  8.25516887e-01 
 1.82362800e-02  9.96286623e-04 -9.96286623e-04  8.25561098e-01 
 1.82372800e-02  9.96807927e-04 -9.96807927e-04  8.25600046e-01 
 1.82382800e-02  9.97289879e-04 -9.97289879e-04  8.25638151e-01 
 1.82392800e-02  9.97732459e-04 -9.97732459e-04  8.25671012e-01 
 1.82402800e-02  9.98135651e-04 -9.98135651e-04  8.25703029e-01 
 1.82412800e-02  9.98499438e-04 -9.98499438e-04  8.25729820e-01 
 1.82422800e-02  9.98823805e-04 -9.98823805e-04  8.25755765e-01 
 1.82432800e-02  9.99108741e-04 -9.99108741e-04  8.25776499e-01 
 1.82442800e-02  9.99354234e-04 -9.99354234e-04  8.25796385e-01 
 1.82452800e-02  9.99560274e-04 -9.99560274e-04  8.25811074e-01 
 1.82462800e-02  9.99726853e-04 -9.99726853e-04  8.25824910e-01 
 1.82472800e-02  9.99853965e-04 -9.99853965e-04  8.25833560e-01 
 1.82482800e-02  9.99941604e-04 -9.99941604e-04  8.25841354e-01 
 1.82492800e-02  9.99989767e-04 -9.99989767e-04  8.25843970e-01 
 1.82502800e-02  9.99998452e-04 -9.99998452e-04  8.25845725e-01 
 1.82512800e-02  9.99967659e-04 -9.99967659e-04  8.25842309e-01 
 1.82522800e-02  9.99897389e-04 -9.99897389e-04  8.25838025e-01 
 1.82532800e-02  9.99787645e-04 -9.99787645e-04  8.25828575e-01 
 1.82542800e-02  9.99638431e-04 -9.99638431e-04  8.25818250e-01 
 1.82552800e-02  9.99449753e-04 -9.99449753e-04  8.25802763e-01 
 1.82562800e-02  9.99221618e-04 -9.99221618e-04  8.25786391e-01 
 1.82572800e-02  9.98954036e-04 -9.98954036e-04  8.25764858e-01 
 1.82582800e-02  9.98647017e-04 -9.98647017e-04  8.25742432e-01 
 1.82592800e-02  9.98300572e-04 -9.98300572e-04  8.25714843e-01 
 1.82602800e-02  9.97914717e-04 -9.97914717e-04  8.25686350e-01 
 1.82612800e-02  9.97489466e-04 -9.97489466e-04  8.25652691e-01 
 1.82622800e-02  9.97024835e-04 -9.97024835e-04  8.25618117e-01 
 1.82632800e-02  9.96520844e-04 -9.96520844e-04  8.25578373e-01 
 1.82642800e-02  9.95977512e-04 -9.95977512e-04  8.25537700e-01 
 1.82652800e-02  9.95394860e-04 -9.95394860e-04  8.25491851e-01 
 1.82662800e-02  9.94772912e-04 -9.94772912e-04  8.25445058e-01 
 1.82672800e-02  9.94111692e-04 -9.94111692e-04  8.25393080e-01 
 1.82682800e-02  9.93411226e-04 -9.93411226e-04  8.25340144e-01 
 1.82692800e-02  9.92671541e-04 -9.92671541e-04  8.25282011e-01 
 1.82702800e-02  9.91892668e-04 -9.91892668e-04  8.25222904e-01 
 1.82712800e-02  9.91074637e-04 -9.91074637e-04  8.25158588e-01 
 1.82722800e-02  9.90217480e-04 -9.90217480e-04  8.25093280e-01 
 1.82732800e-02  9.89321230e-04 -9.89321230e-04  8.25022748e-01 
 1.82742800e-02  9.88385924e-04 -9.88385924e-04  8.24951204e-01 
 1.82752800e-02  9.87411598e-04 -9.87411598e-04  8.24874420e-01 
 1.82762800e-02  9.86398291e-04 -9.86398291e-04  8.24796603e-01 
 1.82772800e-02  9.85346043e-04 -9.85346043e-04  8.24713528e-01 
 1.82782800e-02  9.84254894e-04 -9.84254894e-04  8.24629398e-01 
 1.82792800e-02  9.83124889e-04 -9.83124889e-04  8.24539988e-01 
 1.82802800e-02  9.81956072e-04 -9.81956072e-04  8.24449502e-01 
 1.82812800e-02  9.80748489e-04 -9.80748489e-04  8.24353711e-01 
 1.82822800e-02  9.79502188e-04 -9.79502188e-04  8.24256818e-01 
 1.82832800e-02  9.78217218e-04 -9.78217218e-04  8.24154596e-01 
 1.82842800e-02  9.76893629e-04 -9.76893629e-04  8.24051247e-01 
 1.82852800e-02  9.75531474e-04 -9.75531474e-04  8.23942540e-01 
 1.82862800e-02  9.74130807e-04 -9.74130807e-04  8.23832677e-01 
 1.82872800e-02  9.72691683e-04 -9.72691683e-04  8.23717427e-01 
 1.82882800e-02  9.71214159e-04 -9.71214159e-04  8.23600992e-01 
 1.82892800e-02  9.69698293e-04 -9.69698293e-04  8.23479137e-01 
 1.82902800e-02  9.68144144e-04 -9.68144144e-04  8.23356066e-01 
 1.82912800e-02  9.66551775e-04 -9.66551775e-04  8.23227539e-01 
 1.82922800e-02  9.64921249e-04 -9.64921249e-04  8.23097763e-01 
 1.82932800e-02  9.63252629e-04 -9.63252629e-04  8.22962494e-01 
 1.82942800e-02  9.61545981e-04 -9.61545981e-04  8.22825942e-01 
 1.82952800e-02  9.59801373e-04 -9.59801373e-04  8.22683856e-01 
 1.82962800e-02  9.58018874e-04 -9.58018874e-04  8.22540449e-01 
 1.82972800e-02  9.56198554e-04 -9.56198554e-04  8.22391466e-01 
 1.82982800e-02  9.54340484e-04 -9.54340484e-04  8.22241123e-01 
 1.82992800e-02  9.52444740e-04 -9.52444740e-04  8.22085158e-01 
 1.83002800e-02  9.50511394e-04 -9.50511394e-04  8.21927792e-01 
 1.83012800e-02  9.48540523e-04 -9.48540523e-04  8.21764755e-01 
 1.83022800e-02  9.46532206e-04 -9.46532206e-04  8.21600273e-01 
 1.83032800e-02  9.44486521e-04 -9.44486521e-04  8.21430069e-01 
 1.83042800e-02  9.42403550e-04 -9.42403550e-04  8.21258375e-01 
 1.83052800e-02  9.40283374e-04 -9.40283374e-04  8.21080903e-01 
 1.83062800e-02  9.38126078e-04 -9.38126078e-04  8.20901893e-01 
 1.83072800e-02  9.35931746e-04 -9.35931746e-04  8.20717046e-01 
 1.83082800e-02  9.33700464e-04 -9.33700464e-04  8.20530610e-01 
 1.83092800e-02  9.31432322e-04 -9.31432322e-04  8.20338276e-01 
 1.83102800e-02  9.29127409e-04 -9.29127409e-04  8.20144299e-01 
 1.83112800e-02  9.26785815e-04 -9.26785815e-04  8.19944358e-01 
 1.83122800e-02  9.24407633e-04 -9.24407633e-04  8.19742717e-01 
 1.83132800e-02  9.21992958e-04 -9.21992958e-04  8.19535043e-01 
 1.83142800e-02  9.19541883e-04 -9.19541883e-04  8.19325609e-01 
 1.83152800e-02  9.17054507e-04 -9.17054507e-04  8.19110069e-01 
 1.83162800e-02  9.14530927e-04 -9.14530927e-04  8.18892706e-01 
 1.83172800e-02  9.11971242e-04 -9.11971242e-04  8.18669159e-01 
 1.83182800e-02  9.09375555e-04 -9.09375555e-04  8.18443722e-01 
 1.83192800e-02  9.06743967e-04 -9.06743967e-04  8.18212019e-01 
 1.83202800e-02  9.04076583e-04 -9.04076583e-04  8.17978355e-01 
 1.83212800e-02  9.01373507e-04 -9.01373507e-04  8.17738339e-01 
 1.83222800e-02  8.98634846e-04 -8.98634846e-04  8.17496287e-01 
 1.83232800e-02  8.95860709e-04 -8.95860709e-04  8.17247792e-01 
 1.83242800e-02  8.93051204e-04 -8.93051204e-04  8.16997182e-01 
 1.83252800e-02  8.90206444e-04 -8.90206444e-04  8.16740031e-01 
 1.83262800e-02  8.87326540e-04 -8.87326540e-04  8.16480682e-01 
 1.83272800e-02  8.84411605e-04 -8.84411605e-04  8.16214690e-01 
 1.83282800e-02  8.81461756e-04 -8.81461756e-04  8.15946411e-01 
 1.83292800e-02  8.78477108e-04 -8.78477108e-04  8.15671381e-01 
