 frequency       v(out)          v(out)         
 9.60505818e+00 -3.07351458e+03  4.74658897e-03 
 9.66050879e+00 -3.07351458e+03  4.77399133e-03 
 9.71627952e+00 -3.07351458e+03  4.80155188e-03 
 9.77237221e+00 -3.07351458e+03  4.82927155e-03 
 9.82878873e+00 -3.07351458e+03  4.85715123e-03 
 9.88553095e+00 -3.07351458e+03  4.88519187e-03 
 9.94260074e+00 -3.07351458e+03  4.91339439e-03 
 1.00000000e+01 -3.07351458e+03  4.94175973e-03 
 1.00577306e+01 -3.07351458e+03  4.97028882e-03 
 1.01157945e+01 -3.07351458e+03  4.99898261e-03 
 1.01741937e+01 -3.07351458e+03  5.02784205e-03 
 1.02329299e+01 -3.07351458e+03  5.05686810e-03 
 1.02920053e+01 -3.07351458e+03  5.08606172e-03 
 1.03514217e+01 -3.07351458e+03  5.11542387e-03 
 1.04111811e+01 -3.07351458e+03  5.14495554e-03 
 1.04712855e+01 -3.07351458e+03  5.17465769e-03 
 1.05317369e+01 -3.07351458e+03  5.20453132e-03 
 1.05925373e+01 -3.07351458e+03  5.23457740e-03 
 1.06536886e+01 -3.07351458e+03  5.26479695e-03 
 1.07151931e+01 -3.07351458e+03  5.29519095e-03 
 1.07770525e+01 -3.07351458e+03  5.32576042e-03 
 1.08392691e+01 -3.07351458e+03  5.35650637e-03 
 1.09018449e+01 -3.07351458e+03  5.38742982e-03 
 1.09647820e+01 -3.07351458e+03  5.41853179e-03 
 1.10280823e+01 -3.07351458e+03  5.44981332e-03 
 1.10917482e+01 -3.07351458e+03  5.48127544e-03 
 1.11557815e+01 -3.07351458e+03  5.51291918e-03 
 1.12201845e+01 -3.07351458e+03  5.54474561e-03 
 1.12849594e+01 -3.07351458e+03  5.57675578e-03 
 1.13501082e+01 -3.07351458e+03  5.60895074e-03 
 1.14156330e+01 -3.07351458e+03  5.64133157e-03 
 1.14815362e+01 -3.07351458e+03  5.67389933e-03 
 1.15478198e+01 -3.07351458e+03  5.70665511e-03 
 1.16144861e+01 -3.07351458e+03  5.73959999e-03 
 1.16815373e+01 -3.07351458e+03  5.77273506e-03 
 1.17489755e+01 -3.07351458e+03  5.80606142e-03 
 1.18168031e+01 -3.07351458e+03  5.83958018e-03 
 1.18850223e+01 -3.07351458e+03  5.87329245e-03 
 1.19536353e+01 -3.07351458e+03  5.90719933e-03 
 1.20226443e+01 -3.07351458e+03  5.94130197e-03 
 1.20920518e+01 -3.07351458e+03  5.97560148e-03 
 1.21618600e+01 -3.07351458e+03  6.01009900e-03 
 1.22320712e+01 -3.07351458e+03  6.04479568e-03 
 1.23026877e+01 -3.07351458e+03  6.07969267e-03 
 1.23737119e+01 -3.07351458e+03  6.11479112e-03 
 1.24451461e+01 -3.07351458e+03  6.15009219e-03 
