 frequency       v(finalp,finaln) v(finalp,finaln)
 1.81970086e+10 -6.13411191e+02  3.77746645e+03 
 1.86208714e+10 -4.87019889e+02  3.78768514e+03 
 1.90546072e+10 -3.57465567e+02  3.79359263e+03 
 1.94984460e+10 -2.24835673e+02  3.79485387e+03 
 1.99526231e+10 -8.92423629e+01  3.79111996e+03 
 2.04173794e+10  4.91747071e+01  3.78202882e+03 
 2.08929613e+10  1.90245394e+02  3.76720622e+03 
 2.13796209e+10  3.33765884e+02  3.74626709e+03 
 2.18776162e+10  4.79495326e+02  3.71881725e+03 
 2.23872114e+10  6.27152310e+02  3.68445564e+03 
 2.29086765e+10  7.76411203e+02  3.64277706e+03 
 2.34422882e+10  9.26898421e+02  3.59337548e+03 
 2.39883292e+10  1.07818866e+03  3.53584814e+03 
 2.45470892e+10  1.22980118e+03  3.46980034e+03 
 2.51188643e+10  1.38119629e+03  3.39485109e+03 
 2.57039578e+10  1.53177206e+03  3.31063972e+03 
 2.63026799e+10  1.68086148e+03  3.21683347e+03 
 2.69153480e+10  1.82773028e+03  3.11313609e+03 
 2.75422870e+10  1.97157557e+03  2.99929756e+03 
 2.81838293e+10  2.11152549e+03  2.87512482e+03 
 2.88403150e+10  2.24664032e+03  2.74049358e+03 
 2.95120923e+10  2.37591515e+03  2.59536099e+03 
 3.01995172e+10  2.49828457e+03  2.43977907e+03 
 3.09029543e+10  2.61262959e+03  2.27390867e+03 
 3.16227766e+10  2.71778714e+03  2.09803360e+03 
 3.23593657e+10  2.81256248e+03  1.91257448e+03 
 3.31131121e+10  2.89574466e+03  1.71810188e+03 
 3.38844156e+10  2.96612508e+03  1.51534800e+03 
 3.46736850e+10  3.02251943e+03  1.30521632e+03 
 3.54813389e+10  3.06379254e+03  1.08878842e+03 
 3.63078055e+10  3.08888612e+03  8.67327058e+02 
 3.71535229e+10  3.09684862e+03  6.42274949e+02 
 3.80189396e+10  3.08686672e+03  4.15248299e+02 
