 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 1.09640000e-10  1.92713590e+00  1.67286410e+00  2.51759836e+00  2.86729205e+00 
 1.10140000e-10  1.92762030e+00  1.67237970e+00  2.51694739e+00  2.86794330e+00 
 1.10640000e-10  1.92810345e+00  1.67189655e+00  2.51629895e+00  2.86859202e+00 
 1.11140000e-10  1.92858533e+00  1.67141467e+00  2.51565305e+00  2.86923822e+00 
 1.11640000e-10  1.92906594e+00  1.67093406e+00  2.51500969e+00  2.86988187e+00 
 1.12140000e-10  1.92954528e+00  1.67045472e+00  2.51436889e+00  2.87052297e+00 
 1.12640000e-10  1.93002334e+00  1.66997666e+00  2.51373066e+00  2.87116150e+00 
 1.13140000e-10  1.93050011e+00  1.66949989e+00  2.51309501e+00  2.87179747e+00 
 1.13640000e-10  1.93097560e+00  1.66902440e+00  2.51246195e+00  2.87243084e+00 
 1.14140000e-10  1.93144980e+00  1.66855020e+00  2.51183148e+00  2.87306163e+00 
 1.14640000e-10  1.93192269e+00  1.66807731e+00  2.51120363e+00  2.87368981e+00 
 1.15140000e-10  1.93239429e+00  1.66760571e+00  2.51057839e+00  2.87431539e+00 
 1.15640000e-10  1.93286458e+00  1.66713542e+00  2.50995579e+00  2.87493833e+00 
 1.16140000e-10  1.93333355e+00  1.66666645e+00  2.50933582e+00  2.87555865e+00 
 1.16640000e-10  1.93380122e+00  1.66619878e+00  2.50871851e+00  2.87617633e+00 
 1.17140000e-10  1.93426756e+00  1.66573244e+00  2.50810385e+00  2.87679135e+00 
 1.17640000e-10  1.93473257e+00  1.66526743e+00  2.50749186e+00  2.87740372e+00 
 1.18140000e-10  1.93519626e+00  1.66480374e+00  2.50688255e+00  2.87801341e+00 
 1.18640000e-10  1.93565861e+00  1.66434139e+00  2.50627593e+00  2.87862042e+00 
 1.19140000e-10  1.93611962e+00  1.66388038e+00  2.50567201e+00  2.87922475e+00 
 1.19640000e-10  1.93657929e+00  1.66342071e+00  2.50507080e+00  2.87982638e+00 
 1.20140000e-10  1.93703762e+00  1.66296238e+00  2.50447230e+00  2.88042530e+00 
 1.20640000e-10  1.93749458e+00  1.66250542e+00  2.50387653e+00  2.88102150e+00 
 1.21140000e-10  1.93795020e+00  1.66204980e+00  2.50328350e+00  2.88161498e+00 
 1.21640000e-10  1.93840445e+00  1.66159555e+00  2.50269321e+00  2.88220572e+00 
 1.22140000e-10  1.93885733e+00  1.66114267e+00  2.50210568e+00  2.88279372e+00 
 1.22640000e-10  1.93930884e+00  1.66069116e+00  2.50152091e+00  2.88337897e+00 
 1.23140000e-10  1.93975898e+00  1.66024102e+00  2.50093891e+00  2.88396146e+00 
 1.23640000e-10  1.94020774e+00  1.65979226e+00  2.50035969e+00  2.88454117e+00 
 1.24140000e-10  1.94065512e+00  1.65934488e+00  2.49978326e+00  2.88511811e+00 
 1.24640000e-10  1.94110111e+00  1.65889889e+00  2.49920963e+00  2.88569226e+00 
 1.25140000e-10  1.94154570e+00  1.65845430e+00  2.49863881e+00  2.88626361e+00 
 1.25640000e-10  1.94198890e+00  1.65801110e+00  2.49807081e+00  2.88683216e+00 
 1.26140000e-10  1.94243070e+00  1.65756930e+00  2.49750562e+00  2.88739790e+00 
 1.26640000e-10  1.94287109e+00  1.65712891e+00  2.49694327e+00  2.88796081e+00 
 1.27140000e-10  1.94331007e+00  1.65668993e+00  2.49638376e+00  2.88852090e+00 
 1.27640000e-10  1.94374764e+00  1.65625236e+00  2.49582710e+00  2.88907815e+00 
 1.28140000e-10  1.94418378e+00  1.65581622e+00  2.49527330e+00  2.88963255e+00 
 1.28640000e-10  1.94461851e+00  1.65538149e+00  2.49472236e+00  2.89018410e+00 
 1.29140000e-10  1.94505181e+00  1.65494819e+00  2.49417429e+00  2.89073278e+00 
 1.29640000e-10  1.94548367e+00  1.65451633e+00  2.49362911e+00  2.89127860e+00 
 1.30140000e-10  1.94591410e+00  1.65408590e+00  2.49308681e+00  2.89182154e+00 
 1.30640000e-10  1.94634309e+00  1.65365691e+00  2.49254740e+00  2.89236159e+00 
 1.31140000e-10  1.94677064e+00  1.65322936e+00  2.49201090e+00  2.89289875e+00 
 1.31640000e-10  1.94719673e+00  1.65280327e+00  2.49147731e+00  2.89343301e+00 
 1.32140000e-10  1.94762138e+00  1.65237862e+00  2.49094664e+00  2.89396437e+00 
 1.32640000e-10  1.94804456e+00  1.65195544e+00  2.49041888e+00  2.89449281e+00 
 1.33140000e-10  1.94846629e+00  1.65153371e+00  2.48989406e+00  2.89501833e+00 
 1.33640000e-10  1.94888655e+00  1.65111345e+00  2.48937218e+00  2.89554092e+00 
 1.34140000e-10  1.94930534e+00  1.65069466e+00  2.48885324e+00  2.89606057e+00 
 1.34640000e-10  1.94972266e+00  1.65027734e+00  2.48833726e+00  2.89657728e+00 
 1.35140000e-10  1.95013850e+00  1.64986150e+00  2.48782422e+00  2.89709105e+00 
 1.35640000e-10  1.95055286e+00  1.64944714e+00  2.48731416e+00  2.89760185e+00 
 1.36140000e-10  1.95096573e+00  1.64903427e+00  2.48680706e+00  2.89810970e+00 
 1.36640000e-10  1.95137711e+00  1.64862289e+00  2.48630294e+00  2.89861458e+00 
 1.37140000e-10  1.95178700e+00  1.64821300e+00  2.48580180e+00  2.89911648e+00 
 1.37640000e-10  1.95219539e+00  1.64780461e+00  2.48530364e+00  2.89961540e+00 
