 frequency       v(finalp,finaln) v(finalp,finaln)
 7.41310241e+08 -2.55405808e+03  1.37652668e+02 
 7.58577575e+08 -2.55388219e+03  1.42545605e+02 
 7.76247117e+08 -2.55369029e+03  1.47514045e+02 
 7.94328235e+08 -2.55348199e+03  1.52560566e+02 
 8.12830516e+08 -2.55325683e+03  1.57687787e+02 
 8.31763771e+08 -2.55301435e+03  1.62898367e+02 
 8.51138038e+08 -2.55275403e+03  1.68195009e+02 
 8.70963590e+08 -2.55247531e+03  1.73580463e+02 
 8.91250938e+08 -2.55217762e+03  1.79057519e+02 
 9.12010839e+08 -2.55186031e+03  1.84629019e+02 
 9.33254301e+08 -2.55152272e+03  1.90297850e+02 
 9.54992586e+08 -2.55116414e+03  1.96066948e+02 
 9.77237221e+08 -2.55078381e+03  2.01939299e+02 
 1.00000000e+09 -2.55038092e+03  2.07917943e+02 
 1.02329299e+09 -2.54995463e+03  2.14005971e+02 
 1.04712855e+09 -2.54950403e+03  2.20206528e+02 
 1.07151931e+09 -2.54902818e+03  2.26522814e+02 
 1.09647820e+09 -2.54852608e+03  2.32958087e+02 
 1.12201845e+09 -2.54799666e+03  2.39515663e+02 
 1.14815362e+09 -2.54743881e+03  2.46198916e+02 
 1.17489755e+09 -2.54685135e+03  2.53011283e+02 
 1.20226443e+09 -2.54623306e+03  2.59956260e+02 
 1.23026877e+09 -2.54558262e+03  2.67037409e+02 
 1.25892541e+09 -2.54489867e+03  2.74258355e+02 
 1.28824955e+09 -2.54417977e+03  2.81622790e+02 
 1.31825674e+09 -2.54342440e+03  2.89134475e+02 
 1.34896288e+09 -2.54263099e+03  2.96797236e+02 
 1.38038426e+09 -2.54179786e+03  3.04614973e+02 
 1.41253754e+09 -2.54092326e+03  3.12591656e+02 
 1.44543977e+09 -2.54000535e+03  3.20731327e+02 
 1.47910839e+09 -2.53904221e+03  3.29038104e+02 
 1.51356125e+09 -2.53803181e+03  3.37516180e+02 
 1.54881662e+09 -2.53697204e+03  3.46169825e+02 
 1.58489319e+09 -2.53586067e+03  3.55003387e+02 
 1.62181010e+09 -2.53469538e+03  3.64021293e+02 
 1.65958691e+09 -2.53347371e+03  3.73228053e+02 
 1.69824365e+09 -2.53219310e+03  3.82628257e+02 
 1.73780083e+09 -2.53085088e+03  3.92226579e+02 
 1.77827941e+09 -2.52944424e+03  4.02027778e+02 
 1.81970086e+09 -2.52797021e+03  4.12036698e+02 
 1.86208714e+09 -2.52642574e+03  4.22258270e+02 
 1.90546072e+09 -2.52480756e+03  4.32697514e+02 
 1.94984460e+09 -2.52311232e+03  4.43359538e+02 
 1.99526231e+09 -2.52133644e+03  4.54249539e+02 
 2.04173794e+09 -2.51947624e+03  4.65372806e+02 
 2.08929613e+09 -2.51752780e+03  4.76734721e+02 
 2.13796209e+09 -2.51548706e+03  4.88340754e+02 
 2.18776162e+09 -2.51334976e+03  5.00196474e+02 
 2.23872114e+09 -2.51111143e+03  5.12307539e+02 
 2.29086765e+09 -2.50876739e+03  5.24679702e+02 
 2.34422882e+09 -2.50631273e+03  5.37318813e+02 
 2.39883292e+09 -2.50374234e+03  5.50230815e+02 
 2.45470892e+09 -2.50105085e+03  5.63421744e+02 
 2.51188643e+09 -2.49823262e+03  5.76897733e+02 
 2.57039578e+09 -2.49528177e+03  5.90665009e+02 
 2.63026799e+09 -2.49219213e+03  6.04729893e+02 
 2.69153480e+09 -2.48895723e+03  6.19098799e+02 
 2.75422870e+09 -2.48557032e+03  6.33778232e+02 
 2.81838293e+09 -2.48202431e+03  6.48774790e+02 
 2.88403150e+09 -2.47831178e+03  6.64095161e+02 
 2.95120923e+09 -2.47442495e+03  6.79746117e+02 
 3.01995172e+09 -2.47035567e+03  6.95734520e+02 
 3.09029543e+09 -2.46609541e+03  7.12067313e+02 
 3.16227766e+09 -2.46163524e+03  7.28751517e+02 
 3.23593657e+09 -2.45696578e+03  7.45794233e+02 
 3.31131121e+09 -2.45207722e+03  7.63202630e+02 
 3.38844156e+09 -2.44695926e+03  7.80983946e+02 
 3.46736850e+09 -2.44160112e+03  7.99145482e+02 
 3.54813389e+09 -2.43599150e+03  8.17694592e+02 
 3.63078055e+09 -2.43011853e+03  8.36638680e+02 
 3.71535229e+09 -2.42396979e+03  8.55985189e+02 
 3.80189396e+09 -2.41753225e+03  8.75741594e+02 
 3.89045145e+09 -2.41079221e+03  8.95915388e+02 
 3.98107171e+09 -2.40373535e+03  9.16514076e+02 
 4.07380278e+09 -2.39634661e+03  9.37545157e+02 
 4.16869383e+09 -2.38861020e+03  9.59016111e+02 
 4.26579519e+09 -2.38050955e+03  9.80934380e+02 
 4.36515832e+09 -2.37202725e+03  1.00330735e+03 
 4.46683592e+09 -2.36314504e+03  1.02614234e+03 
